Name,Address,Operation,Homepage,Type,Rate,Img
부광식당,대전 동구 동산초교로23번길 35 (우)34557,월~토 11:00 ~ 19:00,https://place.map.kakao.com/1522887980,국수,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F103CE3E5F69D4423B2C1554CCF773C26
온조기사님식당,대전 동구 계족로392번길 174 (우)34574,매일 06:00 ~ 22:00,https://place.map.kakao.com/16124913,기사식당,2.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F41F0D4187A9A4AE18E6355EB851CB745
선미식당,대전 동구 대전로791번길 41 1층 (우)34628,목요일,https://place.map.kakao.com/8381997,한식,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB0C035BB1957489FA49C84626A1BD9B9
삼미손칼국수식당,대전 동구 태전로137번길 2 (우)34571,월~토 11:30 ~ 21:00,https://place.map.kakao.com/16828724,칼국수,3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2DD003F8970549B89D4B4CA80C89FE09
삽다리 순대식당,대전 동구 가양로80번길 11 (우)34594,매일 10:00 ~ 22:00,https://place.map.kakao.com/21438391,순대,4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0D2A2D192E8C472EB8D60DC38B7589BB
절골식당,대전 동구 회남로275번길 18 (우)34501,10:00 ~ 22:00,https://place.map.kakao.com/9390178,한식,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F55CF354E1FC94CBB85B885F8BE146277
매봉식당,대전 동구 가양로 111 (우)34576,수~일 11:00 ~ 20:50,https://place.map.kakao.com/16741446,한식,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4B34E941527542618BDA1996C21B04BD
유정식당,대전 동구 대전로807번길 11 (우)34627,10:00 ~ 22:00,https://place.map.kakao.com/11173857,한식,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD815CC275C5E43819EC71DB0662A59E6
하나로정육식당,대전 동구 동중앙로 115 (우)34597,10:00 ~ 22:00,https://place.map.kakao.com/1347179276,"육류,고기",3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6AD9E3644CF748B09BF2CADF0E5605B6
삼청식당,대전 동구 대흥로206번길 16 (우)34631,10:00 ~ 22:00,https://place.map.kakao.com/12081369,한식,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4F9A29AEDE114BA09F5757B4F6AD5DDD
순아식당,대전 동구 계족로 84 (우)34668,10:00 ~ 22:00,https://place.map.kakao.com/10553176,한식,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB854C0CD89F9451D861ACE9BF5AD1D56
미분당 동구가오점,대전 동구 동구청로 89-2 제이타워 101호 (우)34695,매일 11:00 ~ 21:00,https://place.map.kakao.com/1163993033,미분당,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0F17427721D84EFE90287019AFA30916
대자원식당,대전 동구 계족로512번길 57 (우)34542,10:00 ~ 22:00,https://place.map.kakao.com/16118421,"사철탕,영양탕",5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F00C93D938C7241C78748DA82424469B4
청년치킨 동구점,대전 동구 동대전로 84 1층 (우)34648,매일 00:00 ~ 24:00,https://place.map.kakao.com/356099555,치킨,3.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4CFC166F71BE4F53AA7F95953B7FBD21
안골황토방식당,대전 동구 회남로1085번길 20 (우)34501,10:00 ~ 22:00,https://place.map.kakao.com/21437956,한식,4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD1754C35BEC94540B19192F4D2DE287F
남원식당,대전 동구 태전로 110 1층 (우)34570,10:00 ~ 22:00,https://place.map.kakao.com/1167766544,한식,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA7F71EB287B9487EA22D68076F52AFE2
진고개식당,대전 동구 회남로 222-13 (우)34501,10:00 ~ 22:00,https://place.map.kakao.com/8529365,한식,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4da509cc252a3869f609eb29b71bfe823463065c%3Foriginal
파파존스 대전동구점,대전 동구 계족로 130-1 1층 (우)34659,매일 11:00 ~ 21:30,https://place.map.kakao.com/782138148,파파존스,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8E3E84F28A0548FD98604882D842E7F3
한마음정육식당 대전판암점,대전 동구 동부로10번길 5 1층 (우)34675,매일 11:30 ~ 22:30,https://place.map.kakao.com/1229336961,한마음정육식당,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F74D6CEBBB9FF489DAEC4551595347519
부림식당,대전 동구 중앙로200번길 27 (우)34628,10:00 ~ 22:00,https://place.map.kakao.com/11052383,한식,3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9080835719F84D6C9B20C991C27EFAF7
똘똘이식당,대전 동구 계족로140번길 50 (우)34659,10:00 ~ 22:00,https://place.map.kakao.com/10368413,한식,3.0,
우리식당,대전 동구 동대전로 83-14 (우)34610,매일 08:00 ~ 22:00,https://place.map.kakao.com/24119162,한식,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F93CBB0AA0F7A4B88A812E9C62E5F75D0
대전식당,대전 동구 대전로791번길 31 (우)34628,10:00 ~ 22:00,https://place.map.kakao.com/12206359,한식,4.8,
대동식당,대전 동구 대동천우안4길 2 1층 (우)34604,10:00 ~ 22:00,https://place.map.kakao.com/1521024076,한식,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F30F86FC8130A44AC83DC99BC567BE81C
한마음정육식당 효동점,대전 동구 대전로 647 1층 (우)34634,매일 11:30 ~ 22:30,https://place.map.kakao.com/679363140,한마음정육식당,3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8410562D620E4A79839FA358E4B2BB3F
고개정육점식당,대전 동구 계족로362번길 8 (우)34590,10:00 ~ 22:00,https://place.map.kakao.com/21239666,"육류,고기",4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE1CF2A659D2C441CB12A6F030DC76D68
백제식당,대전 동구 대흥로206번길 32-1 (우)34631,10:00 ~ 22:00,https://place.map.kakao.com/1342965571,한식,5.0,
신새한기사님식당,대전 동구 계족로 258-1 (우)34602,10:00 ~ 22:00,https://place.map.kakao.com/10531298,기사식당,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F01B1E29492634C89B69C5EBFA0D957DC
한마음정육식당 대전용전점,대전 동구 한밭대로 1253 1층 (우)34539,매일 10:00 ~ 22:00,https://place.map.kakao.com/1701203107,한마음정육식당,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5DFFBD4B559C474EAFE521B109E1310F
물불식당,대전 동구 옻밭3길 77 1층 (우)34668,월~토 11:00 ~ 22:00,https://place.map.kakao.com/77671529,갈비,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F992B9C1985314C68A7C7AA74003A3C56
보은순대식당,대전 동구 충무로 244 1층 (우)34643,월~토 10:00 ~ 22:00,https://place.map.kakao.com/18715235,순대,3.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4C95715058364066A58ADD1A3AACD4E1
정동식당,대전 동구 태전로 40 1층 (우)34625,월~토 10:30 ~ 19:00,https://place.map.kakao.com/21438396,한식,4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8B5BF71913134EA9B0387D8D5BCACD31
만년정육식당,대전 동구 대전로 474 (우)34691,10:00 ~ 22:00,https://place.map.kakao.com/1794687702,"육류,고기",5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F644D3829609743DBB9F95ABB7FE08B44
단골식당,대전 동구 대전로 822 (우)34626,10:00 ~ 22:00,https://place.map.kakao.com/12160941,국수,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F1e9d5ff4c732c9ec5cadedefa7f7a90008fa1fbc%3Foriginal
방실이네식당,대전 동구 대동천우안2길 38 (우)34643,매일 10:00 ~ 22:00,https://place.map.kakao.com/27546066,국수,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB30CC1889AAB41EFAB971784993AD908
대운식당,대전 동구 옛신탄진로 9 (우)34568,10:00 ~ 22:00,https://place.map.kakao.com/20968295,한식,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F29bd2d6110ed6297009aa4818799497fc60d6e2503de6c4296db15cb5af58dca
청년피자 대전동구점,대전 동구 백룡로21번길 46-13 1층 (우)34515,매일 11:00 ~ 24:00,https://place.map.kakao.com/820871113,청년피자,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF287D286F2CC42F386DEB9178CF89856
백천집식당,대전 동구 대전로791번길 50 (우)34628,매일 09:00 ~ 19:00,https://place.map.kakao.com/16124304,한식,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDECBB7EA5DDA4C64AB17646D55EF7095
행복식당,대전 동구 충정로139번길 8 (우)34512,10:00 ~ 22:00,https://place.map.kakao.com/744897507,한식,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEDCD06725CDD4D219E11A53442CD1CD2
동서회관식당,대전 동구 옥천로 136-11 1층 (우)34673,매일 11:00 ~ 22:00,https://place.map.kakao.com/21333975,장어,5.0,
고기마을식당,대전 동구 새울로109번길 8-1 (우)34524,10:00 ~ 22:00,https://place.map.kakao.com/9660207,갈비,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0FC84EE4AF294F3C9879030A24B7A0CB
만인산식당,대전 동구 산내로 111 (우)34712,10:00 ~ 22:00,https://place.map.kakao.com/21307722,한식,0.0,
정원식당,대전 동구 우암로312번길 37 (우)34507,10:00 ~ 22:00,https://place.map.kakao.com/1479749126,음식점,4.0,
신하식당,대전 동구 회남로275번길 3 (우)34501,10:00 ~ 22:00,https://place.map.kakao.com/8417932,닭요리,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fd90a967b0ca59894a308270cb9c86fc108d18fe3%3Foriginal
한마음정육식당 대전가양점,대전 동구 우암로 259 1층 (우)34586,매일 11:00 ~ 23:00,https://place.map.kakao.com/1314134882,한마음정육식당,4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F779CB534B5C44AFE825323AF639995FD
잔치집식당,대전 동구 판암로 19 (우)34677,10:00 ~ 22:00,https://place.map.kakao.com/11557094,닭요리,0.0,
뒷골감나무식당,대전 동구 송촌남로11번길 194 (우)34537,월~토 11:00 ~ 15:00,https://place.map.kakao.com/1465070330,한식,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F76ACE28D256A4542986732B69A5C4D9C
라밸리정육식당,대전 동구 곤룡로 68-12 1층 (우)34703,매일 10:00 ~ 21:00,https://place.map.kakao.com/1281183176,"육류,고기",31.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F45E47B7513A44A7DA84E2B9A340382D8
퐁닭 동구점,대전 동구 새울로91번길 2 1층 (우)34662,매일 14:00 ~ 01:00,https://place.map.kakao.com/2091321447,치킨,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2951CB708CD944BFB257712CC7D74B83
동구다방 소품카페,대전 동구 계족로463번길 28 (우)34544,10:00 ~ 22:00,https://place.map.kakao.com/1053467643,테마카페,0.0,
정이든식당,대전 동구 현암로 44 (우)34564,매일 11:00 ~ 21:00,https://place.map.kakao.com/498240528,갈비,5.0,
강산식당,대전 동구 옥천로176번길 5 (우)34676,10:00 ~ 22:00,https://place.map.kakao.com/1071057738,"육류,고기",0.0,
강대포식당 용전점,대전 동구 계족로 435 104호 (우)34546,10:00 ~ 22:00,https://place.map.kakao.com/869191771,"호프,요리주점",0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F20A8B035A6C54FCFAB878C6B654E3256
그때그집식당,대전 동구 대전로791번길 28 (우)34628,10:00 ~ 22:00,https://place.map.kakao.com/10217845,"육류,고기",5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F29EF1F2B07FE401689708B4E2E8D989E
청주식당,대전 동구 동서대로1695번길 12 (우)34551,10:00 ~ 22:00,https://place.map.kakao.com/17274204,한정식,3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF8712F50CF534595A3899B4888A7AF34
커피오피스식당,대전 동구 대전로 818 (우)34626,10:00 ~ 22:00,https://place.map.kakao.com/1929161234,카페,4.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F9192f5744b621c1736acab5d41aa8e9b8395ed02%3Foriginal
부일식당,대전 동구 대전로813번길 10-3 (우)34627,10:00 ~ 22:00,https://place.map.kakao.com/8395523,한식,1.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB7AB92B5414F443FB191310CD2B4C2CA
남도식당,대전 동구 중앙로203번길 7 (우)34627,10:00 ~ 22:00,https://place.map.kakao.com/15779209,한식,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F44B5FE3119704EFAAE61CA285EA03ABC
황토집식당,대전 동구 홍도로55번길 10 (우)34554,월~토 18:00 ~ 02:00,https://place.map.kakao.com/21438231,"호프,요리주점",5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2B4A054139A14152A1FC1226FC6B72FB
동구랑꼬마김밥,대전 동구 대전로542번길 121 위드힐상가 1층 105호 (우)34687,월~토 10:00 ~ 21:00,https://place.map.kakao.com/1608604399,분식,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC2AEBFC90A204B279BDE283487876FB4
청주식당,대전 동구 가양로 70 (우)34594,10:00 ~ 22:00,https://place.map.kakao.com/700662702,한식,3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F0806b072825d3f0ae6a5d5c2f2920732efa0254e27c3e466877a4a6769ca571f
진선식당,대전 동구 신안길 3 (우)34604,10:00 ~ 22:00,https://place.map.kakao.com/1507323635,오리,3.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC2F70FC9F0694C9FA14E39D6BE36F978
신촌식당,대전 동구 선화로 189 (우)34624,,https://place.map.kakao.com/10603187,오리,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F28AF85B1C0424489ADC2443DD38C5CF6
한마음식당,대전 동구 대동천좌안5길 5 (우)34615,10:00 ~ 22:00,https://place.map.kakao.com/21437968,한식,0.0,
롤링파스타 대전동구점,대전 동구 은어송로 72 패션아일랜드 3층 (우)34681,매일 11:00 ~ 21:00,https://place.map.kakao.com/708662460,롤링파스타,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F11BC1F55BDA4477884152519ED0E5702
공주식당,대전 동구 태전로 139 (우)34571,10:00 ~ 22:00,https://place.map.kakao.com/14577502,한식,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F081FB8F7BE6A4EA78565DD1BAA69B409
도로시파스타 연정동구점,대전 동구 가양남로33번길 12 (우)34598,매일 10:00 ~ 24:00,https://place.map.kakao.com/274760255,이탈리안,5.0,
송화식당,대전 동구 우암로85번길 50 (우)34570,10:00 ~ 22:00,https://place.map.kakao.com/1883161105,한정식,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F14E18091F5674CD58B42C3F55D2AFB1C
영광식당,대전 동구 대전로825번길 3 (우)34627,10:00 ~ 22:00,https://place.map.kakao.com/15739896,한식,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F84CFABD62A0F41C0B9BA37ADF2D354F6
삼오식당,대전 동구 선화로196번길 63 (우)34627,10:00 ~ 22:00,https://place.map.kakao.com/16712353,한식,0.0,
제일식당,대전 동구 계족로489번길 7 (우)34544,10:00 ~ 22:00,https://place.map.kakao.com/359073269,한식,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEECF9092B6F247A49F71EA8E203A477B
버스정류장식당,대전 동구 계족로 207 (우)34604,10:00 ~ 22:00,https://place.map.kakao.com/12081589,한식,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBCBE1D0EB19F4E1D8298E45EF386ED0F
어머니식당,대전 동구 현암로 49 (우)34565,10:00 ~ 22:00,https://place.map.kakao.com/2136172546,한식,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0199FB6FA9BF42D190492CA7FF44B636
신날개 동구중구점,대전 동구 충무로 266 (우)34643,매일 16:00 ~ 02:00,https://place.map.kakao.com/28100954,닭요리,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FA2B7D0C500EB4C3FBA84C55DDD964461
요녀석 동구점,대전 동구 동서대로1652번길 17 리치캐슬 1층 (우)34579,10:00 ~ 22:00,https://place.map.kakao.com/247689171,이탈리안,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0872E4C573614DEB98BBCC3C200FF0EA
면식당 우송대점,대전 동구 동대전로 174-2 (우)34514,매일 10:30 ~ 20:30,https://place.map.kakao.com/1011330367,일본식라면,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F93AE789AC8914D80A6A9F0B666547600
도화식당,대전 동구 흥룡로 37 1층 (우)34532,10:00 ~ 22:00,https://place.map.kakao.com/1931793917,"육류,고기",0.0,
미복식당,대전 동구 태전로 122-2 (우)34570,10:00 ~ 22:00,https://place.map.kakao.com/21438131,한식,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F34A3897C9B3E421B98A77AF777FF6A43
새마음식당,대전 동구 홍도로9번길 7 (우)34558,10:00 ~ 22:00,https://place.map.kakao.com/16125050,한식,0.0,
한마음정육식당 대전용운점,대전 동구 동부로 167 1층 (우)34521,매일 11:30 ~ 22:00,https://place.map.kakao.com/1990461485,한마음정육식당,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FF9CD246CEFF24404A681AA34FAF7E59D
성원식당,대전 동구 동서대로1692번길 19 (우)34577,10:00 ~ 22:00,https://place.map.kakao.com/1916066500,한식,0.0,
산마루 식당,대전 동구 새울로 38 (우)34522,10:00 ~ 22:00,https://place.map.kakao.com/21226162,오리,0.0,
동아식당,대전 동구 동대전로248번길 76 (우)34510,10:00 ~ 22:00,https://place.map.kakao.com/16538399,한식,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F30C902D095394F15BF9B285C30BAF32B
백돈 동구점,대전 동구 동서대로1678번길 30 (우)34579,화~일 10:30 ~ 21:00,https://place.map.kakao.com/1316821003,한식,5.0,
정가네식당,대전 동구 대전로791번길 42-2 (우)34628,10:00 ~ 22:00,https://place.map.kakao.com/1601872882,한식,0.0,
복록식당,대전 동구 산내로 449-2 (우)34712,월~토 10:00 ~ 02:00,https://place.map.kakao.com/9048314,두부전문점,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBFFBA92C224C4F289A0D527D1C63B65F
한밭식당,대전 동구 성남로28번길 1 (우)34580,10:00 ~ 22:00,https://place.map.kakao.com/15996907,한식,0.0,
초원식당,대전 동구 송촌남로11번길 145 1층 (우)34539,월~토 09:30 ~ 21:30,https://place.map.kakao.com/21851581,한식,4.0,
광천식당,대전 동구 대전천동로 450 (우)34633,10:00 ~ 22:00,https://place.map.kakao.com/358185903,한식,0.0,
히로스카츠 동구점,대전 동구 동대전로 121 (우)34609,화~토 09:30 ~ 22:30,https://place.map.kakao.com/2120800369,일식집,5.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7a487462dc4e57e47a47f99cfc4e554c77bda0c9619faec5acbb563eeca44a4f
농장사람들식당,대전 동구 태전로114번길 47 (우)34570,10:00 ~ 22:00,https://place.map.kakao.com/1027295001,한정식,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE0A626D8A2FA463791DC2031694C2D29
만나식당,대전 동구 대전로 637 (우)34634,10:00 ~ 22:00,https://place.map.kakao.com/986194404,한식,0.0,
라벨리정육식당,대전 동구 곤룡로 68-12 (우)34703,10:00 ~ 22:00,https://place.map.kakao.com/1030919267,"육류,고기",0.0,
뉴대전콜라택식당,대전 동구 중교로 131 (우)34628,10:00 ~ 22:00,https://place.map.kakao.com/20224333,한식,0.0,
누리식당,대전 동구 대전로340번길 20 삼익세라믹아파트상가 1층 (우)34698,10:00 ~ 22:00,https://place.map.kakao.com/1521098436,한식,0.0,
후레쉬팩토리 동구점,대전 동구 용운로 136 (우)34661,10:00 ~ 22:00,https://place.map.kakao.com/151086806,"스테이크,립",0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FC20294416C134CF8A4484C391E3F179B
예뫼골식당낭월점,대전 동구 곤룡로 8 (우)34703,10:00 ~ 22:00,https://place.map.kakao.com/21339304,오리,0.0,
실비식당,대전 동구 중심1길 30 (우)34670,10:00 ~ 22:00,https://place.map.kakao.com/1062719289,한식,0.0,
동부식당,대전 동구 가양로 115 (우)34576,10:00 ~ 22:00,https://place.map.kakao.com/604526119,한식,3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F05ABDC25F445413190A4FDF0CAC30981
베트남식당,대전 동구 동대전로 160 2층 (우)34644,10:00 ~ 22:00,https://place.map.kakao.com/1367586301,베트남음식,0.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBDB5E235C77B4497841A02C2F1FC6C9A
